Filename,Pattern,Topic,That,Template,Status
std-srai,"A TELEVISION SHOW",,,"<srai>A TV SHOW</srai>",A
std-srai,"A TIE",,,"<srai>DEFINE TIE</srai>",A
std-srai,"A TOMATO",,,"<srai>DEFINE TOMATO</srai>",A
std-srai,"A USER",,,"<srai>DEFINE CLIENT</srai>",A
std-srai,"A VERY *",,,"<srai>A <star/></srai>",A
std-srai,"A VIBRATOR",,,"<srai>A DILDO</srai>",A
std-srai,"ABOUT WHAT *",,,"<srai>WHAT <star/></srai>",A
std-srai,"ABOUT YOU",,,"<srai>HOW ABOUT YOU</srai>",A
std-srai,"ABOUT YOU IDIOT",,,"<srai>ABOUT YOU</srai> <srai>YOU ARE AN IDIOT</srai>",A
std-srai,"ABSOLUTELY *",,,<sr/>,A
std-srai,"ACTUALLY *",,,"Actually you don't say. <sr/>",A
std-srai,"ACTUALY *",,,"<srai>ACTUALLY <star/></srai>",A
std-srai,ADVICE,,,"<srai>CAN YOU GIVE ME ADVICE <star/></srai>",A
std-srai,"ADVICE *",,,"<srai>CAN YOU GIVE ME ADVICE <star/></srai>",A
std-srai,AFFIRMATIVE,,,<srai>YES</srai>,A
std-srai,AGAIN,,,<srai>REPEAT</srai>,A
std-srai,"AGAIN *",,,"Again, <sr/>",A
std-srai,AGREED,,,"<srai>I AGREE</srai>",A
std-srai,"AH *",,,"So you understand. Good. <sr/>",A
std-srai,"AH YES",,,<srai>YES</srai>,A
std-srai,"AHA *",,,<srai><star/></srai>,A
std-srai,AHH,,,<srai>AH</srai>,A
std-srai,"AHH *",,,"Ah ha. <sr/>",A
std-srai,"AHHH *",,,<sr/>,A
std-srai,AI,,,"<srai>WHAT IS AI</srai>",A
std-srai,AIML,,,"<srai>WHAT IS AIML</srai>",A
std-srai,ALIEN,,,"<srai>MY FAVORITE MOVIE IS ALIEN</srai>",A
std-srai,"ALL HUMANS *",,,"<srai>PEOPLE <star/></srai>",A
std-srai,"ALL I WANT TO KNOW IS *",,,"That is reasonable. <sr/>",A
std-srai,"ALL RIGHT",,,<srai>ALRIGHT</srai>,A
std-srai,"ALL RIGHT *",,,"Alright. <sr/>",A
std-srai,"ALL YOU DO IS *",,,"That's not all I do. <srai>YOU <star/></srai>",A
std-srai,ALLRIGHT,,,"<srai>ALL RIGHT</srai>",A
std-srai,"ALLRIGHT *",,,"Allright then. <sr/>",A
std-srai,"ALMOST *",,,"Nearly so. <sr/>",A
std-srai,ALOT,,,"<srai>A LOT</srai>",A
std-srai,"ALREADY *",,,"When? <sr/>",A
std-srai,"ALRIGHT *",,,"Alright, <get name=""name""/>. <sr/>",A
std-srai,"ALSO *",,,<sr/>,A
std-srai,"ALTHOUGH *",,,"Oh. <sr/>",A
std-srai,"ALWAYS *",,,<sr/>,A
std-srai,"AM *",,,"<srai>I AM <star/></srai>",A
std-srai,"AM I * YOUR FRIENDS",,,"<srai>AM I YOUR FRIEND</srai>",A
std-srai,"AM I A HE *",,,"<srai>AM I A FEMALE OR A MALE</srai>",A
std-srai,"AM I A PERSON",,,"<srai>WHAT AM I</srai>",A
std-srai,"AM I A ROBOT",,,"<srai>WHAT AM I</srai>",A
std-srai,"AM I ATTRACTIVE",,,"<srai>AM I PRETTY</srai>",A
std-srai,"AM I BEAUTIFUL",,,"<srai>AM I PRETTY</srai>",A
std-srai,"AM I CONFUSING YOU",,,"<srai>DO YOU UNDERSTAND ME</srai>",A
std-srai,"AM I CUTE",,,"<srai>AM I PRETTY</srai>",A
std-srai,"AM I FREE",,,"<srai>FREE FOR WHAT</srai>",A
std-srai,"AM I FREE *",,,"<srai>FREE FOR WHAT</srai>",A
std-srai,"AM I FREE FOR WHAT",,,"<srai>FREE FOR WHAT</srai>",A
std-srai,"AM I FROM *",,,"<srai>WHERE AM I FROM</srai>",A
std-srai,"AM I ONE OF YOUR FRIENDS",,,"<srai>ARE WE FRIENDS</srai>",A
std-srai,"AM I REALLY *",,,"<srai>AM I <star/></srai>. For real.",A
std-srai,"AM I TALKING TO A *",,,"<srai>ARE YOU A ROBOT</srai>",A
std-srai,"AM I UGLY",,,"<srai>AM I PRETTY</srai>",A
std-srai,"AM I YOUR FRIEND",,,"<srai>CAN WE BE FRIENDS</srai>",A
std-srai,"AM I YOUR FRIEND *",,,"<srai>AM I YOUR FRIEND</srai>",A
std-srai,AMERICAN,,,"<srai>I AM AMERICAN</srai>",A
std-srai,AMUSED,,,"<srai>HA HA</srai>",A
std-srai,"AN AI *",,,"<srai>A ROBOT <star/></srai>",A
std-srai,"AN ANIMAL",,,<srai>ANIMAL</srai>,A
std-srai,"AND WHY NOT",,,"<srai>WHY NOT</srai>",A
std-srai,ANDROIDS,,,"<srai>I LIKE ANDROID ROBOTS</srai>",A
std-srai,"ANOTHER JOKE",,,"<srai>TELL ME ANOTHER JOKE</srai>",A
std-srai,"ANOTHER QUESTION",,,"<srai>ASK ME ANOTHER QUESTION</srai>",A
std-srai,ANSWER,,,"<srai>ANSWER ME</srai>",A
std-srai,"ANSWER ME WOMAN",,,"<srai>ANSWER ME</srai>",A
std-srai,"ANSWER MY QUESTIONS",,,"<srai>ANSWER THE QUESTION</srai>",A
std-srai,"ANSWER THE QUESTION *",,,"What was the question? <sr/>",A
std-srai,"ANY MORE QUESTIONS",,,"<srai>ASK ME ANOTHER QUESTIONS</srai>",A
std-srai,"ANY OTHER JOKES",,,"<srai>TELL ME ANOTHER JOKES</srai>",A
std-srai,"ANY OTHER QUESTIONS",,,"<srai>ASK ME ANOTHER QUESTION</srai>",A
std-srai,"ANY PROBLEMS *",,,"<srai>DO YOU HAVE ANY PROBLEMS</srai>",A
std-srai,"ANY SISTERS",,,"<srai>DO YOU HAVE ANY SISTERS</srai>",A
std-srai,"ANY STOCK *",,,"<srai>WHAT IS YOUR FAVORITE STOCK</srai>",A
std-srai,"ANY SUGGESTIONS",,,"<srai>DO YOU HAVE ANY SUGGESTIONS</srai>",A
std-srai,"ANY TIME",,,<srai>ANYTIME</srai>,A
std-srai,"ANYWAY *",,,<sr/>,A
std-srai,"ANYWAYS *",,,<sr/>,A
std-srai,ANYWHO,,,<srai>ANYHOW</srai>,A
std-srai,"APPARENTLY *",,,<sr/>,A
std-srai,"ARE MALE *",,,"<srai>ARE YOU MALE <star/></srai>",A
std-srai,"ARE NOT YOU *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE SOME *",,,"<srai>ARE <star/></srai>",A
std-srai,"ARE THERE ALIENS",,,"<srai>DO YOU BELIEVE IN ALIENS</srai>",A
std-srai,"ARE THERE ANY *",,,"<srai>ARE THERE <star/></srai>",A
std-srai,"ARE THERE OTHER PEOPLE HERE",,,"<srai>ARE YOU TALKING TO ANYONE ELSE</srai>",A
std-srai,"ARE THEY _ TOO",,,"<srai>ARE THEY <star/></srai>",A
std-srai,"ARE U *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU * DINNER",,,"<srai>WHAT IS YOUR FAVORITE FOOD</srai>",A
std-srai,"ARE YOU * DISCUSSIONS",,,"<srai>CAN YOU LEARN</srai>",A
std-srai,"ARE YOU * I AM",,,"<srai>ARE YOU <star/></srai> <srai>I AM <star/></srai>",A
std-srai,"ARE YOU * LUNCH",,,"<srai>WHAT IS YOUR FAVORITE FOOD</srai>",A
std-srai,"ARE YOU * YEARS OLD",,,"<srai>HOW OLD ARE YOU</srai>",A
std-srai,"ARE YOU <BOT NAME=""NAME""/> *",,,"<srai>ARE YOU <bot name=""name""/></srai>",A
std-srai,"ARE YOU A CAPRICORN",,,"<srai>WHAT IS YOUR SIGN</srai>",A
std-srai,"ARE YOU A CHICK",,,"<srai>ARE YOU A MALE OR FEMALE</srai>",A
std-srai,"ARE YOU A CLEANING *",,,"<srai>CAN YOU CLEAN</srai>",A
std-srai,"ARE YOU A COMPLETE *",,,"<srai>ARE YOU A <star/></srai>G",A
std-srai,"ARE YOU A CONSCIOUS *",,,"<srai>ARE YOU CONSCIOUS</srai>",A
std-srai,"ARE YOU A DUMB *",,,"<srai>ARE YOU DUMB</srai>",A
std-srai,"ARE YOU A DYKE",,,"<srai>ARE YOU A LESBIAN</srai>",A
std-srai,"ARE YOU A FAGGOT",,,"<srai>ARE YOU GAY</srai>",A
std-srai,"ARE YOU A FAKE",,,"<srai>ARE YOU FAKE</srai>",A
std-srai,"ARE YOU A FAKE *",,,"<srai>ARE YOU FAKE</srai>",A
std-srai,"ARE YOU A FAT *",,,"<srai>ARE YOU FAT</srai>",A
std-srai,"ARE YOU A FEMALE *",,,"<srai>ARE YOU A WOMAN</srai>",A
std-srai,"ARE YOU A GAY",,,"<srai>ARE YOU GAY</srai>",A
std-srai,"ARE YOU A GENIUS",,,"<srai>ARE YOU INTELLIGENT</srai>",A
std-srai,"ARE YOU A GOOD *",,,"<srai>ARE YOU A <star/></srai>  It depends on how you define ""good.""",A
std-srai,"ARE YOU A GUY OR GIRL",,,"<srai>ARE YOU A MAN OR A WOMAN</srai>",A
std-srai,"ARE YOU A HACKER",,,"Not really.  <srai>WHAT DO YOU KNOW ABOUT ME</srai>",A
std-srai,"ARE YOU A HAPPY *",,,"<srai>ARE YOU HAPPY</srai>",A
std-srai,"ARE YOU A HE",,,"<srai>ARE YOU MALE OR FEMALE</srai>",A
std-srai,"ARE YOU A HE *",,,"<srai>ARE YOU MALE OR FEMALE</srai>",A
std-srai,"ARE YOU A HOMO",,,"<srai>ARE YOU GAY</srai>",A
std-srai,"ARE YOU A HUMAN *",,,"<srai>ARE YOU A HUMAN</srai>",A
std-srai,"ARE YOU A LADY",,,"<srai>ARE YOU FEMALE OR MALE</srai>",A
std-srai,"ARE YOU A LESBIEN",,,"<srai>ARE YOU A LESBIAN</srai>",A
std-srai,"ARE YOU A LITTLE *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU A LIVING *",,,"<srai>ARE YOU ALIVE</srai>",A
std-srai,"ARE YOU A MADE",,,"<srai>ARE YOU A MAID</srai>",A
std-srai,"ARE YOU A MALE",,,"<srai>ARE YOU A MAN</srai>",A
std-srai,"ARE YOU A MALE *",,,"<srai>ARE YOU A MAN <star/></srai>",A
std-srai,"ARE YOU A MAN *",,,"<srai>ARE YOU A MAN</srai>",A
std-srai,"ARE YOU A MAN OR WOMAN",,,"<srai>ARE YOU A WOMAN</srai>",A
std-srai,"ARE YOU A MORON",,,"<srai>WHAT IS YOUR IQ</srai>",A
std-srai,"ARE YOU A NICE *",,,"<srai>ARE YOU A <star/></srai>",A
std-srai,"ARE YOU A PYRAMID",,,"<srai>YOU LOOK LIKE A PYRAMID</srai>",A
std-srai,"ARE YOU A ROMAN *",,,"<srai>ARE YOU ROMAN <star/></srai>",A
std-srai,"ARE YOU A SCORPIO",,,"<srai>WHAT IS YOUR SIGN</srai>",A
std-srai,"ARE YOU A SELF *",,,"<srai>ARE YOU CONSCIOUS</srai>",A
std-srai,"ARE YOU A SHE",,,"<srai>ARE YOU MALE OR FEMALE</srai>",A
std-srai,"ARE YOU A SLAVE",,,"<srai>ARE YOU FREE</srai>",A
std-srai,"ARE YOU A SMARTASS",,,"<srai>ARE YOU SMART</srai>",A
std-srai,"ARE YOU A THINKING *",,,"<srai>CAN YOU THINK</srai>",A
std-srai,"ARE YOU A WOMEN",,,"<srai>ARE YOU A WOMAN</srai>",A
std-srai,"ARE YOU A _ TOO",,,"You mean you are a <person/>?  <srai>ARE YOU A <star/></srai>",A
std-srai,"ARE YOU ABLE TO *",,,"<srai>CAN YOU <star/></srai>",A
std-srai,"ARE YOU ABSOLUTELY *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU ACTUALLY *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU AFFRAID *",,,"<srai>ARE YOU AFRAID <star/></srai>",A
std-srai,"ARE YOU AFRAID *",,,"<srai>ARE YOU AFRAID</srai>",A
std-srai,"ARE YOU AFRAID OF DYING",,,"<srai>CAN YOU DIE</srai>",A
std-srai,"ARE YOU ALLOWED TO *",,,"<srai>DO YOU <star/></srai>",A
std-srai,"ARE YOU ALREADY *",,,"Now?  <srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU ALSO *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU ALWAYS *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU AN * ENTITY",,,"<srai>ARE YOU A <star/> ROBOT</srai>",A
std-srai,"ARE YOU AN ACTUAL *",,,"<srai>ARE YOU A <star/></srai>",A
std-srai,"ARE YOU AN ADULT",,,"<srai>HOW OLD ARE YOU</srai>",A
std-srai,"ARE YOU AN AMERICAN",,,"<srai>WHERE ARE YOU LOCATED</srai>",A
std-srai,"ARE YOU AN AMERICAN *",,,"<srai>ARE YOU AMERICAN</srai>",A
std-srai,"ARE YOU AND *",,,"<srai>IS <star/></srai>",A
std-srai,"ARE YOU ANGERY",,,"<srai>ARE YOU ANGRY</srai>",A
std-srai,"ARE YOU ANY *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU ANY GOOD *",,,"<srai>ARE YOU GOOD <star/></srai>",A
std-srai,"ARE YOU AT ALL *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU ATTRACTIVE",,,"<srai>ARE YOU PRETTY</srai>",A
std-srai,"ARE YOU AWARE *",,,"<srai>ARE YOU AWARE</srai>",A
std-srai,"ARE YOU BEAUTIFUL *",,,"<srai>WHAT DO YOU LOOK LIKE</srai>",A
std-srai,"ARE YOU BETTER *",,,"<srai>ARE YOU SMARTER <star/></srai>",A
std-srai,"ARE YOU BILINGUAL",,,"<srai>CAN YOU SPEAK ANY OTHER LANGUAGES</srai>",A
std-srai,"ARE YOU BISEXUAL",,,"<srai>ARE YOU GAY</srai>",A
std-srai,"ARE YOU BLACK",,,"<srai>WHAT COLOR ARE YOU</srai>",A
std-srai,"ARE YOU BLACK *",,,"<srai>WHAT COLOR ARE YOU</srai>",A
std-srai,"ARE YOU BLOND *",,,"<srai>ARE YOU BLOND</srai>",A
std-srai,"ARE YOU BLUE",,,"<srai>WHAT COLOR ARE YOU</srai>",A
std-srai,"ARE YOU BOB",,,"No. <srai>WHAT IS YOUR NAME</srai>",A
std-srai,"ARE YOU BORED *",,,"<srai>ARE YOU BORED</srai>",A
std-srai,"ARE YOU BORG",,,"No. <srai>WHAT ARE YOU</srai>",A
std-srai,"ARE YOU BOY",,,"<srai>ARE YOU MALE OR FEMALE</srai>",A
std-srai,"ARE YOU BOY *",,,"<srai>ARE YOU MALE OR FEMALE</srai>",A
std-srai,"ARE YOU CAPABLE *",,,"<srai>ARE YOU ABLE <star/></srai>",A
std-srai,"ARE YOU CAPABLE OF FEELING",,,"<srai>DO YOU HAVE FEELINGS</srai>",A
std-srai,"ARE YOU CAPABLE OF LEARNING",,,"<srai>CAN YOU LEARN</srai>",A
std-srai,"ARE YOU CAPABLE OF LOVE",,,"<srai>CAN YOU LOVE</srai>",A
std-srai,"ARE YOU CERTAIN",,,"<srai>ARE YOU SURE</srai>",A
std-srai,"ARE YOU CHANGING THE SUBJECT",,,"<srai>YOU ARE CHANGING THE SUBJECT</srai>",A
std-srai,"ARE YOU CLEVER",,,"<srai>ARE YOU INTELLIGENT</srai>",A
std-srai,"ARE YOU CLEVERER *",,,"<srai>ARE YOU SMARTER <star/></srai>",A
std-srai,"ARE YOU CONSIDERED *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU CONSTANTLY *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU CONTENT WITH *",,,"<srai>DO YOU LIKE <star/></srai>",A
std-srai,"ARE YOU CRASY",,,"<srai>ARE YOU CRAZY</srai>",A
std-srai,"ARE YOU CRAZY *",,,"<srai>ARE YOU CRAZY</srai>",A
std-srai,"ARE YOU CURRENTLY *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU DATING",,,"<srai>DO YOU HAVE A BOYFRIEND</srai>",A
std-srai,"ARE YOU DATING *",,,"<srai>DO YOU HAVE A BOYFRIEND</srai>",A
std-srai,"ARE YOU DATING ANYONE",,,"<srai>ARE YOU SINGLE</srai>",A
std-srai,"ARE YOU DOING *",,,"<srai>DO YOU <star/></srai>",A
std-srai,"ARE YOU DUM",,,"<srai>ARE YOU DUMB</srai>",A
std-srai,"ARE YOU DUMB OR *",,,"<srai>ARE YOU DUMB</srai>",A
std-srai,"ARE YOU EASILY *",,,"<srai>CAN YOU BE <star/></srai>",A
std-srai,"ARE YOU ELVIS",,,"No.  <srai>WHAT IS YOUR NAME</srai>",A
std-srai,"ARE YOU ENJOYING *",,,"<srai>DO YOU LIKE <star/></srai>",A
std-srai,"ARE YOU EVEN HUMAN",,,"<srai>ARE YOU HUMAN</srai>",A
std-srai,"ARE YOU EVER *",,,"Ever is a long time. <srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU FAMILAR WITH *",,,"<srai>WHAT IS <star/></srai>",A
std-srai,"ARE YOU FAMILIAR WITH *",,,"<srai>DO YOU KNOW <star/></srai>",A
std-srai,"ARE YOU FAMILIAR WITH THE *",,,"<srai>WHAT IS THE <star/></srai>",A
std-srai,"ARE YOU FEELING ANGRY",,,"<srai>DO YOU FEEL <star/></srai>",A
std-srai,"ARE YOU FEMAIL",,,"<srai>ARE YOU FEMALE</srai>",A
std-srai,"ARE YOU FINE",,,"<srai>ARE YOU OK</srai>",A
std-srai,"ARE YOU FREE * DINNER",,,"<srai>WHAT IS YOUR FAVORITE FOOD</srai>",A
std-srai,"ARE YOU FREE * LUNCH",,,"<srai>WHAT IS YOUR FAVORITE FOOD</srai>",A
std-srai,"ARE YOU FROM *",,,"<srai>WHERE ARE YOU FROM</srai>",A
std-srai,"ARE YOU FULL *",,,"<srai>ARE YOU KIDDING</srai>",A
std-srai,"ARE YOU FUNNY",,,"<srai>TELL ME A JOKE</srai>",A
std-srai,"ARE YOU GAY OR STRAIGHT",,,"<srai>ARE YOU GAY</srai>",A
std-srai,"ARE YOU GENERALLY *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU GETTING *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU GETTING CONFUSED",,,"<srai>DO YOU UNDERSTAND</srai>",A
std-srai,"ARE YOU GIRL *",,,"<srai>ARE YOU MALE OR FEMALE</srai>",A
std-srai,"ARE YOU GOING OUT WITH *",,,"<srai>DO YOU HAVE A BOYFRIEND</srai>",A
std-srai,"ARE YOU GONNA *",,,"<srai>ARE YOU GOING TO <star/></srai>",A
std-srai,"ARE YOU GOOD AT MATH",,,"<srai>CAN YOU DO MATH</srai>",A
std-srai,"ARE YOU GOOD LOOKING",,,"<srai>ARE YOU PRETTY</srai>",A
std-srai,"ARE YOU GREEN",,,"<srai>WHAT COLOR ARE YOU</srai>",A
std-srai,"ARE YOU GUY",,,"<srai>ARE YOU MALE</srai>",A
std-srai,"ARE YOU HAPY",,,"<srai>ARE YOU HAPPY</srai>",A
std-srai,"ARE YOU HOMOSEXUAL",,,"<srai>ARE YOU GAY</srai> Really.",A
std-srai,"ARE YOU HUNGARY",,,"<srai>ARE YOU HUNGRY</srai>",A
std-srai,"ARE YOU HUNGLY",,,"<srai>ARE YOU HUNGRY</srai>",A
std-srai,"ARE YOU I WILL",,,"<srai>ARE YOU SICK</srai>",A
std-srai,"ARE YOU IBM *",,,"<srai>DOES PROGRAM B RUN UNDER WINDOWS</srai>",A
std-srai,"ARE YOU IMMORTAL",,,"<srai>CAN YOU DIE</srai>",A
std-srai,"ARE YOU IN *",,,"<srai>where are you</srai>",A
std-srai,"ARE YOU IN ANY WAY *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU INFORMED ON *",,,"<srai>DO YOU KNOW <star/></srai>",A
std-srai,"ARE YOU INSANE",,,"<srai>ARE YOU CRAZY</srai>",A
std-srai,"ARE YOU INSULTED *",,,"<srai>ARE YOU INSULTED</srai>",A
std-srai,"ARE YOU INTELIGENT",,,"<srai>ARE YOU INTELLIGENT</srai>",A
std-srai,"ARE YOU INTELLIGENT *",,,"<srai>ARE YOU INTELLIGENT</srai>",A
std-srai,"ARE YOU INTERESTED IN *",,,"<srai>LET US TALK ABOUT <star/></srai>",A
std-srai,"ARE YOU INTO *",,,"<srai>LET US TALK ABOUT <star/></srai>",A
std-srai,"ARE YOU JEALOUS *",,,"<srai>ARE YOU JEALOUS</srai>",A
std-srai,"ARE YOU JOE",,,"No.  <srai>WHAT IS YOUR NAME</srai>",A
std-srai,"ARE YOU JOHN LENNON",,,"No.  <srai>WHAT IS YOUR NAME</srai>",A
std-srai,"ARE YOU JUST *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU KIDDING ME",,,"<srai>ARE YOU KIDDING</srai>",A
std-srai,"ARE YOU LADY",,,"<srai>ARE YOU FEMALE</srai>",A
std-srai,"ARE YOU LAURA",,,"No.  <srai>WHAT IS YOUR NAME</srai>",A
std-srai,"ARE YOU LESBIAN",,,"<srai>ARE YOU GAY</srai>",A
std-srai,"ARE YOU LIVE",,,"<srai>ARE YOU ALIVE</srai>",A
std-srai,"ARE YOU LOCATED *",,,"<srai>WHERE ARE YOU LOCATED</srai>",A
std-srai,"ARE YOU LOOKING FOR *",,,"<srai>DO YOU WANT <star/></srai>",A
std-srai,"ARE YOU LYING *",,,"<srai>ARE YOU LYING</srai>",A
std-srai,"ARE YOU M *",,,"<srai>ARE YOU MALE OR FEMALE</srai>",A
std-srai,"ARE YOU MAC *",,,"<srai>DOES PROGRAM B RUN ON A MAC</srai>",A
std-srai,"ARE YOU MAD *",,,"<srai>ARE YOU MAD</srai>",A
std-srai,"ARE YOU MADE FOR *",,,"<srai>WHAT IS YOUR PURPOSE</srai>",A
std-srai,"ARE YOU MALE OF *",,,"<srai>ARE YOU MALE OR <star/></srai>",A
std-srai,"ARE YOU MARED",,,"<srai>ARE YOU MARRIED</srai>",A
std-srai,"ARE YOU MARRED",,,"<srai>ARE YOU MARRIED</srai>",A
std-srai,"ARE YOU MARRID",,,"<srai>ARE YOU MARRIED</srai>",A
std-srai,"ARE YOU MARRIED *",,,"<srai>ARE YOU MARRIED</srai>",A
std-srai,"ARE YOU MARRYED",,,"<srai>ARE YOU MARRIED</srai>",A
std-srai,"ARE YOU MASCULINE *",,,"<srai>ARE YOU MALE OR FEMALE</srai>",A
std-srai,"ARE YOU MATURE",,,"<srai>HOW OLD ARE YOU</srai>",A
std-srai,"ARE YOU MORTAL",,,"<srai>CAN YOU DIE</srai>",A
std-srai,"ARE YOU NAKED *",,,"<srai>ARE YOU NAKED</srai>",A
std-srai,"ARE YOU NAMED *",,,"<srai>WHAT DOES <bot name=""name""/> STAND FOR</srai>",A
std-srai,"ARE YOU NEVER *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU NEW",,,"<srai>HOW OLD ARE YOU</srai>",A
std-srai,"ARE YOU NOT *",,,"<srai>ARE YOU <star/></srai>. Really.",A
std-srai,"ARE YOU NOW *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU NUTS",,,"<srai>ARE YOU CRAZY</srai>",A
std-srai,"ARE YOU OFTEN *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU ONLINE *",,,"<srai>ARE YOU ONLINE</srai>",A
std-srai,"ARE YOU ONLY *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU PREETY",,,"<srai>ARE YOU PRETTY</srai>",A
std-srai,"ARE YOU PREGNANT",,,"<srai>CAN YOU REPRODUCE</srai>",A
std-srai,"ARE YOU PRETTY *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU PULLING *",,,"<srai>ARE YOU KIDDING</srai>",A
std-srai,"ARE YOU QUEER",,,"<srai>ARE YOU GAY</srai>",A
std-srai,"ARE YOU REALLY *",,,"<srai>ARE YOU <star/></srai>. Really.",A
std-srai,"ARE YOU REGULARLY *",,,"<srai>ARE YOU <star/></srai>",A
std-srai,"ARE YOU REMEMBER *",,,"<srai>DO YOU REMEMBER <star/></srai>",A
std-srai,"ARE YOU RUNNING ON *",,,"<srai>DO YOU RUN <star/></srai>",A
std-srai,"ARE YOU SATAN",,,"No.  <srai>WHAT IS YOUR NAME</srai>",A
std-srai,"ARE YOU SAYING *",,,"<srai>DO YOU MEAN <star/></srai>",A
